id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/d951217c-00c1-4957-842b-02ecf79ee70d,Henry Helgerson,Democratic,83,lower,Henry,Helgerson,,,,,http://www.kslegislature.org/li/m/images/pics/rep_helgerson_henry_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_helgerson_henry_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_helgerson_henry_1,"Room 174-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",henry.helgerson@house.ks.gov,785-296-7668,,,,,,,,,
ocd-person/26607b1c-8e09-4c41-a1cc-aed9bf5216d5,J. R. Claeys,Republican,69,lower,J. R.,Claeys,,,,,http://www.kslegislature.org/li/m/images/pics/rep_claeys_j_r_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_claeys_j_r_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_claeys_j_r_1,"Room 274-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jrclaeys@house.ks.gov,785-296-7670,,,,,,,,,
ocd-person/62392b80-ee46-45a9-87d0-2ad6650753dc,J. Russell Jennings,Republican,122,lower,J. Russell,Jennings,,,,,http://www.kslegislature.org/li/m/images/pics/rep_jennings_russell_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_jennings_russell_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_jennings_russell_1,"Room 151-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",russ.jennings@house.ks.gov,785-296-7447,,,,,,,,,
ocd-person/caf2ee32-f7a5-4bdc-ab78-29365afd6991,J.C. Moore,Republican,93,lower,J.C.,Moore,,,,,http://www.kslegislature.org/li/m/images/pics/rep_moore_jc_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_moore_jc_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_moore_jc_1,"Room 512-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",J.C.Moore@house.ks.gov,785-296-7657,,,,,,,,,
ocd-person/c5a259e4-b635-4d8b-bfc7-6c70d6c89d7c,Jack Thimesch,Republican,114,lower,Jack,Thimesch,,,,,http://www.kslegislature.org/li/m/images/pics/rep_thimesch_jack_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_thimesch_jack_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_thimesch_jack_1,"Room 459-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jack.thimesch@house.ks.gov,785-296-7105,,,,,,,,,
ocd-person/e0f2a2de-3cb0-4b25-9d73-4f1bdebe1a00,Jan Kessinger,Republican,20,lower,Jan,Kessinger,,,,,http://www.kslegislature.org/li/m/images/pics/rep_kessinger_jan_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_kessinger_jan_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_kessinger_jan_1,"Room 268-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jan.Kessinger@house.ks.gov,785-296-7436,,,,,,,,,
ocd-person/65fa3818-4803-4821-8533-51a7802694ec,Jarrod Ousley,Democratic,24,lower,Jarrod,Ousley,,,,,http://www.kslegislature.org/li/m/images/pics/rep_ousley_jarrod_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_ousley_jarrod_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_ousley_jarrod_1,"Room 452-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jarrod.ousley@house.ks.gov,785-296-7366,,,,,,,,,
ocd-person/11a23aec-0417-42f0-8301-1fb911c10596,Jason Probst,Democratic,102,lower,Jason,Probst,,,,,http://www.kslegislature.org/li/m/images/pics/rep_probst_jason_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_probst_jason_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_probst_jason_1,"Room 174-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jason.Probst@house.ks.gov,785-296-7645,,,,,,,,,
ocd-person/5a19ae7d-e339-4b1e-b73b-95c9cdd520a4,Jeff Longbine,Republican,17,upper,Jeff,Longbine,,,,,http://www.kslegislature.org/li/m/images/pics/sen_longbine_jeff_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_longbine_jeff_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_longbine_jeff_1,"Room 341-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jeff.Longbine@senate.ks.gov,785-296-7361,,,,,,,,,
ocd-person/8a4754a1-0c05-43f9-93a8-30afd24676b7,Jeff Pittman,Democratic,41,lower,Jeff,Pittman,,,,,http://www.kslegislature.org/li/m/images/pics/rep_pittman_jeff_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_pittman_jeff_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_pittman_jeff_1,"Room 561-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jeff.Pittman@house.ks.gov,785-296-7522,,,,,,,,,
ocd-person/f3cfc182-6ed1-4375-8e6a-1de785c27c36,Jene Vickrey,Republican,6,lower,Jene,Vickrey,,,,,http://www.kslegislature.org/li/m/images/pics/rep_vickrey_jene_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_vickrey_jene_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_vickrey_jene_1,"Room 276-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jene.vickrey@house.ks.gov,785-296-7748,,,,,,,,,
ocd-person/4a358caf-0fad-4d45-8fa7-3c5ef062a544,Jerry Stogsdill,Democratic,21,lower,Jerry,Stogsdill,,,,,http://www.kslegislature.org/li/m/images/pics/rep_stogsdill_jerry_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_stogsdill_jerry_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_stogsdill_jerry_1,"Room 452-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jerry.Stogsdill@house.ks.gov,785-296-7692,,,,,,,,,
ocd-person/98365272-afaa-457b-bcf5-2bf2160a9310,Jesse Burris,Republican,82,lower,Jesse,Burris,,,,,http://www.kslegislature.org/li/m/images/pics/rep_burris_jesse_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_burris_jesse_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_burris_jesse_1,"Room 512-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jesse.burris@house.ks.gov,785-296-7693,,,,,,,,,
ocd-person/b5659779-e028-418e-8c1b-c93c84afd43c,Jim Denning,Republican,8,upper,Jim,Denning,,,,,http://www.kslegislature.org/li/m/images/pics/sen_denning_jim_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_denning_jim_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_denning_jim_1,"Room 330-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jim.Denning@senate.ks.gov,785-296-2497,,,,,,,,,
ocd-person/058bdfbc-818f-437c-a37c-2d2717a136f0,Jim Gartner,Democratic,53,lower,Jim,Gartner,,,,,http://www.kslegislature.org/li/m/images/pics/rep_gartner_jim_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_gartner_jim_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_gartner_jim_1,"Room 43-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jim.gartner@house.ks.gov,785-296-7673,,,,,,,,,
ocd-person/9b5de0f2-2577-46cf-97b6-1333e6ccd782,Jim Karleskint,Republican,42,lower,Jim,Karleskint,,,,,http://www.kslegislature.org/li/m/images/pics/rep_karleskint_jim_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_karleskint_jim_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_karleskint_jim_1,"Room 268-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Jim.Karleskint@house.ks.gov,785-296-7683,,,,,,,,,
ocd-person/33b4026c-391b-4875-889f-c1539c0ee022,Jim Kelly,Republican,11,lower,Jim,Kelly,,,,,http://www.kslegislature.org/li/m/images/pics/rep_kelly_jim_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_kelly_jim_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_kelly_jim_1,"Room 581-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jim.kelly@house.ks.gov,785-296-6014,,,,,,,,,
ocd-person/0ba3a10f-eb7c-4c59-8c65-f651e5d48aa4,Jim Ward,Democratic,86,lower,Jim,Ward,,,,,http://www.kslegislature.org/li/m/images/pics/rep_ward_jim_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_ward_jim_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_ward_jim_1,"Room 561-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",jim.ward@house.ks.gov,785-296-7631,,,,,,,,,
ocd-person/29dad718-27f5-4cbb-9a2c-56fad33e4569,Joe Seiwert,Republican,101,lower,Joe,Seiwert,,,,,http://www.kslegislature.org/li/m/images/pics/rep_seiwert_joe_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_seiwert_joe_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_seiwert_joe_1,"Room 481-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",joe.seiwert@house.ks.gov,785-296-7647,,,,,,,,,
ocd-person/f29363f0-8ac1-4c25-a8a7-74db5cefd9a4,John Alcala,Democratic,57,lower,John,Alcala,,,,,http://www.kslegislature.org/li/m/images/pics/rep_alcala_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_alcala_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_alcala_john_1,"Room 173-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",john.alcala@house.ks.gov,785-296-7371,,,,,,,,,
ocd-person/474eaed8-6d1a-4644-87ba-00fa0269e687,John Barker,Republican,70,lower,John,Barker,,,,,http://www.kslegislature.org/li/m/images/pics/rep_barker_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_barker_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_barker_john_1,"Room 285-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",john.barker@house.ks.gov,785-296-7674,,,,,,,,,
ocd-person/0ce6641b-4793-4194-8a6b-de220fcb20d5,John Carmichael,Democratic,92,lower,John,Carmichael,,,,,http://www.kslegislature.org/li/m/images/pics/rep_carmichael_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_carmichael_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_carmichael_john_1,"Room 451-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",john.carmichael@house.ks.gov,785-296-7650,,,,,,,,,
ocd-person/b2e4bec5-55fb-4bd2-a0f1-728997f9e780,John Doll,Independent,39,upper,John,Doll,,,,,http://www.kslegislature.org/li/m/images/pics/sen_doll_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_doll_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_doll_john_1,"Room 237-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",John.Doll@senate.ks.gov,785-296-7694,,,,,,,,,
ocd-person/a5e62cf7-f799-4086-9350-516d61316518,John Eplee,Republican,63,lower,John,Eplee,,,,,http://www.kslegislature.org/li/m/images/pics/rep_eplee_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_eplee_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_eplee_john_1,"Room 352-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",John.Eplee@house.ks.gov,785-296-8621,,,,,,,,,
ocd-person/df7cab28-f697-448a-9d60-64163b67843d,John Resman,Republican,121,lower,John,Resman,,,,,http://www.kslegislature.org/li/m/images/pics/rep_resman_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_resman_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_resman_john_1,"Room 176-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",john.resman@house.ks.gov,785-296-7636,,,,,,,,,
ocd-person/67afcef7-9acb-4e47-9409-510eafa5126b,John Skubal,Republican,11,upper,John,Skubal,,,,,http://www.kslegislature.org/li/m/images/pics/sen_skubal_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_skubal_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_skubal_john_1,"Room 124-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",John.Skubal@senate.ks.gov,785-296-7301,,,,,,,,,
ocd-person/e702f7ac-9b09-49c4-a362-7ae9b0fc0089,John Toplikar,Republican,15,lower,John,Toplikar,,,,,http://www.kslegislature.org/li/m/images/pics/rep_toplikar_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_toplikar_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_toplikar_john_1,"Room 268-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",John.Toplikar@house.ks.gov,785-296-7658,,,,,,,,,
ocd-person/ff250ff6-c494-4c7b-85b9-432d63195cdb,John Wheeler,Republican,123,lower,John,Wheeler,,,,,http://www.kslegislature.org/li/m/images/pics/rep_wheeler_john_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_wheeler_john_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_wheeler_john_1,"Room 512-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",John.Wheeler@house.ks.gov,785-296-7461,,,,,,,,,
ocd-person/4fbf75f2-4e53-493e-82a2-4dbb79bd4e99,Julia Lynn,Republican,9,upper,Julia,Lynn,,,,,http://www.kslegislature.org/li/m/images/pics/sen_lynn_julia_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_lynn_julia_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_lynn_julia_1,"Room 445-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Julia.Lynn@senate.ks.gov,785-296-7382,,,,,,,,,
ocd-person/16ed9e2b-5a1b-48b1-99c9-651a55061060,KC Ohaebosim,Democratic,89,lower,KC,Ohaebosim,,,,,http://www.kslegislature.org/li/m/images/pics/rep_ohaebosim_kc_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_ohaebosim_kc_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_ohaebosim_kc_1,"Room 173-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",KC.Ohaebosim@house.ks.gov,785-296-7684,,,,,,,,,
ocd-person/fd4fbfb3-e907-4ae4-8e68-c3bd4c0e5b24,Kathy Wolfe Moore,Democratic,36,lower,Kathy,Moore,,,,,http://www.kslegislature.org/li/m/images/pics/rep_wolfe_moore_kathy_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_wolfe_moore_kathy_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_wolfe_moore_kathy_1,"Room 47-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",kathy.wolfemoore@house.ks.gov,785-296-0424,,,,,,,,,
ocd-person/85a66c0d-6f9e-4a55-947e-4d3dc28af0d8,Kellie Warren,Republican,28,lower,Kellie,Warren,,,,,http://www.kslegislature.org/li/m/images/pics/rep_warren_kellie_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_warren_kellie_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_warren_kellie_1,"Room 166-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Kellie.Warren@house.ks.gov,785-296-7646,,,,,,,,,
ocd-person/afee9b4c-c30b-4cba-b5a2-e20a186c75b1,Ken Corbet,Republican,54,lower,Ken,Corbet,,,,,http://www.kslegislature.org/li/m/images/pics/rep_corbet_ken_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_corbet_ken_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_corbet_ken_1,"Room 179-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",ken.corbet@house.ks.gov,785-296-7679,,,,,,,,,
ocd-person/782cdea1-59a1-4930-8126-ffd1264420f9,Ken Rahjes,Republican,110,lower,Ken,Rahjes,,,,,http://www.kslegislature.org/li/m/images/pics/rep_rahjes_ken_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_rahjes_ken_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_rahjes_ken_1,"Room 149-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",ken.rahjes@house.ks.gov,785-296-7463,,,,,,,,,
ocd-person/9d1f2540-8f56-49c1-be08-2ee7b7faed8e,Kenneth Collins,Republican,2,lower,Kenneth,Collins,,,,,http://www.kslegislature.org/li/m/images/pics/rep_collins_kenneth_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_collins_kenneth_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_collins_kenneth_1,"Room 167-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Ken.Collins@house.ks.gov,785-296-7698,,,,,,,,,
ocd-person/c9de86b3-df93-4f2c-90b1-91e0dc8fde34,Kent Thompson,Republican,9,lower,Kent,Thompson,,,,,http://www.kslegislature.org/li/m/images/pics/rep_thompson_kent_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_thompson_kent_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_thompson_kent_1,"Room 187-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",kent.thompson@house.ks.gov,785-296-7451,,,,,,,,,
ocd-person/6e4ab232-e6e3-41c5-b816-09ebf2edf85c,Kevin Braun,Republican,5,upper,Kevin,Braun,,,,,http://www.kslegislature.org/li/m/images/pics/sen_braun_kevin_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_braun_kevin_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_braun_kevin_1,"Room 124-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Kevin.Braun@senate.ks.gov,785-296-7357,,,,,,,,,
ocd-person/81803637-3bf0-4bbe-9ae4-7724488955b7,Kristey Williams,Republican,77,lower,Kristey,Williams,,,,,http://www.kslegislature.org/li/m/images/pics/rep_williams_kristey_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_williams_kristey_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_williams_kristey_1,"Room 286-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",kristey.williams@house.ks.gov,785-296-3971,,,,,,,,,
ocd-person/c51517ec-db1e-433d-a1d0-683547ae34a2,Kyle Hoffman,Republican,116,lower,Kyle,Hoffman,,,,,http://www.kslegislature.org/li/m/images/pics/rep_hoffman_kyle_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_hoffman_kyle_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_hoffman_kyle_1,"Room 481-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",kyle.hoffman@house.ks.gov,785-296-7643,,,,,,,,,
ocd-person/4c340817-c498-4df6-afe4-d3251ce6594b,Larry Alley,Republican,32,upper,Larry,Alley,,,,,http://www.kslegislature.org/li/m/images/pics/sen_alley_larry_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_alley_larry_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_alley_larry_1,"Room 541-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Larry.Alley@senate.ks.gov,785-296-7381,,,,,,,,,
ocd-person/313d1e32-dcd2-4db1-aa7e-7d5c0c4d1ba5,Larry Hibbard,Republican,13,lower,Larry,Hibbard,,,,,http://www.kslegislature.org/li/m/images/pics/rep_hibbard_larry_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_hibbard_larry_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_hibbard_larry_1,"Room 512-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",larry.hibbard@house.ks.gov,785-296-7380,,,,,,,,,
ocd-person/0f185c85-3f64-4f47-9a64-048b1e009181,Leo Delperdang,Republican,94,lower,Leo,Delperdang,,,,,http://www.kslegislature.org/li/m/images/pics/rep_delperdang_leo_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_delperdang_leo_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_delperdang_leo_1,"Room 187-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Leo.Delperdang@house.ks.gov,785-296-7663,,,,,,,,,
ocd-person/74b43172-8d32-4326-8eb4-f00fa803999d,Leonard Mastroni,Republican,117,lower,Leonard,Mastroni,,,,,http://www.kslegislature.org/li/m/images/pics/rep_mastroni_leonard_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_mastroni_leonard_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_mastroni_leonard_1,"Room 352-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Leonard.Mastroni@house.ks.gov,785-296-7396,,,,,,,,,
ocd-person/87357e58-db15-41a3-b80e-5309f3c6d6bf,Les Mason,Republican,73,lower,Les,Mason,,,,,http://www.kslegislature.org/li/m/images/pics/rep_mason_les_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_mason_les_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_mason_les_1,"Room 521-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",les.mason@house.ks.gov,785-296-7640,,,,,,,,,
ocd-person/b528025c-1654-4278-9b2e-392abbc0def8,Lonnie Clark,Republican,65,lower,Lonnie,Clark,,,,,http://www.kslegislature.org/li/m/images/pics/rep_clark_lonnie_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_clark_lonnie_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_clark_lonnie_1,"Room 352-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",lonnie.clark@house.ks.gov,785-296-7483,,,,,,,,,
ocd-person/6a7f0eed-6a34-4bd2-842c-2978ca9c6008,Louis Ruiz,Democratic,31,lower,Louis,Ruiz,,,,,http://www.kslegislature.org/li/m/images/pics/rep_ruiz_louis_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_ruiz_louis_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_ruiz_louis_1,"Room 47-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",louis.ruiz@house.ks.gov,785-296-7885,,,,,,,,,
ocd-person/4fca7c3e-1f7c-455e-b555-a293ff578e60,Marci Francisco,Democratic,2,upper,Marci,Francisco,,,,,http://www.kslegislature.org/li/m/images/pics/sen_francisco_marci_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_francisco_marci_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_francisco_marci_1,"Room 134-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Marci.Francisco@senate.ks.gov,785-296-7364,,,,,,,,,
ocd-person/f3c4c7c6-31c7-47e3-8070-fc71b8cba97a,Mark Samsel,Republican,5,lower,Mark,Samsel,,,,,http://www.kslegislature.org/li/m/images/pics/rep_samsel_mark_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_samsel_mark_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_samsel_mark_1,"Room 168-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Mark.Samsel@house.ks.gov,785-926-6287,,,,,,,,,
ocd-person/1748d756-be07-4eaf-be90-82992092e990,Mark Schreiber,Republican,60,lower,Mark,Schreiber,,,,,http://www.kslegislature.org/li/m/images/pics/rep_schreiber_mark_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_schreiber_mark_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_schreiber_mark_1,"Room 352-S;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Mark.Schreiber@house.ks.gov,785-296-2721,,,,,,,,,
ocd-person/ef29753b-3048-4126-bc08-353befde18ab,Marty Long,Republican,124,lower,Marty,Long,,,,,http://www.kslegislature.org/li/m/images/pics/rep_long_martin_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_long_martin_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_long_martin_1,"Room 512-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Martin.Long@house.ks.gov,785-296-7641,,,,,,,,,
ocd-person/b13ec4f6-cd5c-4774-b41f-0ec65054e1c2,Mary Jo Taylor,Republican,33,upper,Mary,Taylor,,,,,http://www.kslegislature.org/li/m/images/pics/sen_taylor_mary_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_taylor_mary_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_taylor_mary_1,"Room 441-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",MaryJo.Taylor@senate.ks.gov,785-296-7667,,,,,,,,,
ocd-person/961dbf6b-f27f-4d8b-bb91-553b05477435,Mary Pilcher-Cook,Republican,10,upper,Mary,Pilcher-Cook,,,,,http://www.kslegislature.org/li/m/images/pics/sen_pilcher_cook_mary_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_pilcher_cook_mary_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_pilcher_cook_mary_1,"Room 234-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Mary.PilcherCook@senate.ks.gov,785-296-7362,,,,,,,,,
ocd-person/d10b672d-f934-4a41-b283-2c16a42e05c4,Mary Ware,Democratic,25,upper,Mary,Ware,,,,,http://www.kslegislature.org/li/m/images/pics/sen_ware_mary_1.jpg,http://www.kslegislature.org/li/b2019_20/members/sen_ware_mary_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/sen_ware_mary_1,"Room 135-E;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Mary.Ware@senate.ks.gov,785-296-7391,,,,,,,,,
ocd-person/884c0c77-c2f5-4b52-8f11-77c12bba68a3,Megan Lynn,Republican,49,lower,Megan,Lynn,,,,,http://www.kslegislature.org/li/m/images/pics/rep_lynn_megan_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_lynn_megan_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_lynn_megan_1,"Room 168-W;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Megan.Lynn@house.ks.gov,785-296-7655,,,,,,,,,
ocd-person/1d36416c-e1dc-472b-9f1b-a0451c25eb10,Michael Capps,Republican,85,lower,Michael,Capps,,,,,http://www.kslegislature.org/li/m/images/pics/rep_capps_michael_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_capps_michael_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_capps_michael_1,"Room 512-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",Michael.Capps@house.ks.gov,785-296-7473,,,,,,,,,
ocd-person/b08a0272-189a-4034-9f35-494ffd6cf142,Michael Houser,Republican,1,lower,Michael,Houser,,,,,http://www.kslegislature.org/li/m/images/pics/rep_houser_michael_1.jpg,http://www.kslegislature.org/li/b2019_20/members/rep_houser_michael_1/,http://www.kslegislature.org/li/api/v11/rev-1/members/rep_houser_michael_1,"Room 179-N;Kansas State Capitol Building;300 SW 10th St.;Topeka, KS 66612",michael.houser@house.ks.gov,785-296-7679,,,,,,,,,
