id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/85b8c0cf-3df4-45a1-8c38-d220b7122226,J.D. Ford,Democratic,29,upper,J.D.,Ford,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jd_ford_1,http://iga.in.gov/legislative/2019/legislators/legislator_jd_ford_1,http://iga.in.gov/legislative/2019/legislators/legislator_jd_ford_1;https://api.iga.in.gov/2019/legislators/jd_ford_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/dcba8890-86e8-4a0c-a4a5-77b2fa98a267,J.D. Prescott,Republican,33,lower,J.D.,Prescott,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_john_prescott_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_prescott_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_prescott_1;https://api.iga.in.gov/2019/legislators/john_prescott_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/12a4df88-7cf2-453c-9cb8-dc5d4a2f6b55,Jack Jordan,Republican,17,lower,Jack,Jordan,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jack_jordan_1,http://iga.in.gov/legislative/2019/legislators/legislator_jack_jordan_1,http://iga.in.gov/legislative/2019/legislators/legislator_jack_jordan_1;https://api.iga.in.gov/2019/legislators/jack_jordan_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/05364e0a-5596-47b0-b2e2-cf6998d5eeed,Jack Sandlin,Republican,36,upper,Jack,Sandlin,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jack_sandlin_1,http://iga.in.gov/legislative/2019/legislators/legislator_jack_sandlin_1,http://iga.in.gov/legislative/2019/legislators/legislator_jack_sandlin_1;https://api.iga.in.gov/2019/legislators/jack_sandlin_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/8c8f7869-329e-4063-ab55-30e4eca00529,James Buck,Republican,21,upper,James,Buck,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_james_buck_124,http://iga.in.gov/legislative/2019/legislators/legislator_james_buck_124,http://iga.in.gov/legislative/2019/legislators/legislator_james_buck_124;https://api.iga.in.gov/2019/legislators/james_buck_124,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/006f23b2-efae-4ba6-bfa1-5a3df4ee832a,James Merritt,Republican,31,upper,James,Merritt,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_james_merritt_140,http://iga.in.gov/legislative/2019/legislators/legislator_james_merritt_140,http://iga.in.gov/legislative/2019/legislators/legislator_james_merritt_140;https://api.iga.in.gov/2019/legislators/james_merritt_140,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/c2c98fe8-fef2-4d38-93f6-9eff4d591bed,James Tomes,Republican,49,upper,James,Tomes,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_james_tomes_1041,http://iga.in.gov/legislative/2019/legislators/legislator_james_tomes_1041,http://iga.in.gov/legislative/2019/legislators/legislator_james_tomes_1041;https://api.iga.in.gov/2019/legislators/james_tomes_1041,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/0224fa74-0bc2-49ca-83db-03445f40b976,Jean Breaux,Democratic,34,upper,Jean,Breaux,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jean_breaux_889,http://iga.in.gov/legislative/2019/legislators/legislator_jean_breaux_889,http://iga.in.gov/legislative/2019/legislators/legislator_jean_breaux_889;https://api.iga.in.gov/2019/legislators/jean_breaux_889,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/40ea5143-d0ab-4b9a-a0bc-2cc04f984888,Jean Leising,Republican,42,upper,Jean,Leising,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jean_leising_136,http://iga.in.gov/legislative/2019/legislators/legislator_jean_leising_136,http://iga.in.gov/legislative/2019/legislators/legislator_jean_leising_136;https://api.iga.in.gov/2019/legislators/jean_leising_136,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/613fe860-b0c3-4d2e-8af8-47a76ed5ebe9,Jeff Ellington,Republican,62,lower,Jeff,Ellington,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jeff_ellington_1,http://iga.in.gov/legislative/2019/legislators/legislator_jeff_ellington_1,http://iga.in.gov/legislative/2019/legislators/legislator_jeff_ellington_1;https://api.iga.in.gov/2019/legislators/jeff_ellington_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/4267823b-aec1-452a-a040-25b337f04c54,Jeff Raatz,Republican,27,upper,Jeff,Raatz,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jeff_raatz_1,http://iga.in.gov/legislative/2019/legislators/legislator_jeff_raatz_1,http://iga.in.gov/legislative/2019/legislators/legislator_jeff_raatz_1;https://api.iga.in.gov/2019/legislators/jeff_raatz_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/6835c75a-05e6-44d8-9d8b-7ee4559892b2,Jeffrey Thompson,Republican,28,lower,Jeffrey,Thompson,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jeffrey_thompson_529,http://iga.in.gov/legislative/2019/legislators/legislator_jeffrey_thompson_529,http://iga.in.gov/legislative/2019/legislators/legislator_jeffrey_thompson_529;https://api.iga.in.gov/2019/legislators/jeffrey_thompson_529,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/585e1d84-c51f-4d50-90d2-e5828a5c2d02,Jerry Torr,Republican,39,lower,Jerry,Torr,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jerry_torr_117,http://iga.in.gov/legislative/2019/legislators/legislator_jerry_torr_117,http://iga.in.gov/legislative/2019/legislators/legislator_jerry_torr_117;https://api.iga.in.gov/2019/legislators/jerry_torr_117,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/70f005b9-1417-4132-9956-ad93942ca87d,Jim Lucas,Republican,69,lower,Jim,Lucas,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jim_lucas_1123,http://iga.in.gov/legislative/2019/legislators/legislator_jim_lucas_1123,http://iga.in.gov/legislative/2019/legislators/legislator_jim_lucas_1123;https://api.iga.in.gov/2019/legislators/jim_lucas_1123,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/3918dc6e-fbf5-4ea0-b62a-376729b463ec,Jim Pressel,Republican,20,lower,Jim,Pressel,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jim_pressel_1,http://iga.in.gov/legislative/2019/legislators/legislator_jim_pressel_1,http://iga.in.gov/legislative/2019/legislators/legislator_jim_pressel_1;https://api.iga.in.gov/2019/legislators/jim_pressel_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/5ceabc0e-ec47-41b5-b014-5eddcdc154f3,John Bartlett,Democratic,95,lower,John,Bartlett,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_john_bartlett_942,http://iga.in.gov/legislative/2019/legislators/legislator_john_bartlett_942,http://iga.in.gov/legislative/2019/legislators/legislator_john_bartlett_942;https://api.iga.in.gov/2019/legislators/john_bartlett_942,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/ed4d2a15-ec36-4f60-8a07-b79e15d34760,John Crane,Republican,24,upper,John,Crane,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_john_crane_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_crane_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_crane_1;https://api.iga.in.gov/2019/legislators/john_crane_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/381cb345-33c1-437d-b092-705a9055bed9,John Ruckelshaus,Republican,30,upper,John,Ruckelshaus,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_john_ruckelshaus_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_ruckelshaus_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_ruckelshaus_1;https://api.iga.in.gov/2019/legislators/john_ruckelshaus_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/be047f92-01da-453f-beec-d6c68b14b403,John Young,Republican,47,lower,John,Young,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_john_young_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_young_1,http://iga.in.gov/legislative/2019/legislators/legislator_john_young_1;https://api.iga.in.gov/2019/legislators/john_young_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/dd0b774c-0fc8-4ce4-944f-91e254fda0ce,Jon Ford,Republican,38,upper,Jon,Ford,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_jon_ford_1,http://iga.in.gov/legislative/2019/legislators/legislator_jon_ford_1,http://iga.in.gov/legislative/2019/legislators/legislator_jon_ford_1;https://api.iga.in.gov/2019/legislators/jon_ford_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/fc270bf0-2220-476a-ad9c-15db82d62192,Justin Busch,Republican,16,upper,Justin,Busch,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_justin_busch_1,http://iga.in.gov/legislative/2019/legislators/legislator_justin_busch_1,http://iga.in.gov/legislative/2019/legislators/legislator_justin_busch_1;https://api.iga.in.gov/2019/legislators/justin_busch_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/0f97edaa-0f48-4c61-82dd-c70aeb05a5ff,Justin Moed,Democratic,97,lower,Justin,Moed,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_justin_moed_908,http://iga.in.gov/legislative/2019/legislators/legislator_justin_moed_908,http://iga.in.gov/legislative/2019/legislators/legislator_justin_moed_908;https://api.iga.in.gov/2019/legislators/justin_moed_908,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/efa78779-f35e-49fb-8b6b-5cccd00c870a,Karen Engleman,Republican,70,lower,Karen,Engleman,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_karen_engleman_1,http://iga.in.gov/legislative/2019/legislators/legislator_karen_engleman_1,http://iga.in.gov/legislative/2019/legislators/legislator_karen_engleman_1;https://api.iga.in.gov/2019/legislators/karen_engleman_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/1887cf43-1eec-47b3-9fae-5d7303c44557,Karen Tallian,Democratic,4,upper,Karen,Tallian,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_karen_tallian_845,http://iga.in.gov/legislative/2019/legislators/legislator_karen_tallian_845,http://iga.in.gov/legislative/2019/legislators/legislator_karen_tallian_845;https://api.iga.in.gov/2019/legislators/karen_tallian_845,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/74c79726-70e0-46c4-8ed0-b26da994e0a4,Karlee Macer,Democratic,92,lower,Karlee,Macer,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_karlee_macer_1127,http://iga.in.gov/legislative/2019/legislators/legislator_karlee_macer_1127,http://iga.in.gov/legislative/2019/legislators/legislator_karlee_macer_1127;https://api.iga.in.gov/2019/legislators/karlee_macer_1127,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/c16ddc1a-c07f-419b-b9b3-33f3a7adec18,Kevin Mahan,Republican,31,lower,Kevin,Mahan,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_kevin_mahan_1028,http://iga.in.gov/legislative/2019/legislators/legislator_kevin_mahan_1028,http://iga.in.gov/legislative/2019/legislators/legislator_kevin_mahan_1028;https://api.iga.in.gov/2019/legislators/kevin_mahan_1028,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/b5f001ff-6e60-49b9-b074-bb83139410b4,Linda Rogers,Republican,11,upper,Linda,Rogers,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_linda_rogers_1,http://iga.in.gov/legislative/2019/legislators/legislator_linda_rogers_1,http://iga.in.gov/legislative/2019/legislators/legislator_linda_rogers_1;https://api.iga.in.gov/2019/legislators/linda_rogers_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/43a1d29d-81cc-4240-a367-46271d4aa3be,Lisa Beck,Democratic,19,lower,Lisa,Beck,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_lisa_beck_1,http://iga.in.gov/legislative/2019/legislators/legislator_lisa_beck_1,http://iga.in.gov/legislative/2019/legislators/legislator_lisa_beck_1;https://api.iga.in.gov/2019/legislators/lisa_beck_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/d9013459-1dea-46ee-bdd5-5b2874b76e0a,Liz Brown,Republican,15,upper,Liz,Brown,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_liz_brown_1,http://iga.in.gov/legislative/2019/legislators/legislator_liz_brown_1,http://iga.in.gov/legislative/2019/legislators/legislator_liz_brown_1;https://api.iga.in.gov/2019/legislators/liz_brown_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/a48f9631-3436-4445-b8fc-87c143f373cd,Lonnie Randolph,Democratic,2,upper,Lonnie,Randolph,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_lonnie_randolph_160,http://iga.in.gov/legislative/2019/legislators/legislator_lonnie_randolph_160,http://iga.in.gov/legislative/2019/legislators/legislator_lonnie_randolph_160;https://api.iga.in.gov/2019/legislators/lonnie_randolph_160,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/86e50c79-ff31-4cdb-99df-52a775bdb81f,Mara Candelaria Reardon,Democratic,12,lower,Mara Candelaria,Reardon,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_mara_candelaria_reardon_870,http://iga.in.gov/legislative/2019/legislators/legislator_mara_candelaria_reardon_870,http://iga.in.gov/legislative/2019/legislators/legislator_mara_candelaria_reardon_870;https://api.iga.in.gov/2019/legislators/mara_candelaria_reardon_870,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/eb196828-cccf-4897-b3d3-790e53761534,Mark Messmer,Republican,48,upper,Mark,Messmer,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_mark_messmer_983,http://iga.in.gov/legislative/2019/legislators/legislator_mark_messmer_983,http://iga.in.gov/legislative/2019/legislators/legislator_mark_messmer_983;https://api.iga.in.gov/2019/legislators/mark_messmer_983,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/8bb659ad-1a77-40f2-8916-39b18c55ac52,Mark Stoops,Democratic,40,upper,Mark,Stoops,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_mark_stoops_1107,http://iga.in.gov/legislative/2019/legislators/legislator_mark_stoops_1107,http://iga.in.gov/legislative/2019/legislators/legislator_mark_stoops_1107;https://api.iga.in.gov/2019/legislators/mark_stoops_1107,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/1b9ddafb-fca9-4924-b565-d651c2ca133b,Martin Carbaugh,Republican,81,lower,Martin,Carbaugh,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_martin_carbaugh_1125,http://iga.in.gov/legislative/2019/legislators/legislator_martin_carbaugh_1125,http://iga.in.gov/legislative/2019/legislators/legislator_martin_carbaugh_1125;https://api.iga.in.gov/2019/legislators/martin_carbaugh_1125,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/be7ad6b3-da1b-4b8d-b41b-6b6e48a9bdfa,Matt Hostettler,Republican,64,lower,Matt,Hostettler,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_matthew_hostettler_1,http://iga.in.gov/legislative/2019/legislators/legislator_matthew_hostettler_1,http://iga.in.gov/legislative/2019/legislators/legislator_matthew_hostettler_1;https://api.iga.in.gov/2019/legislators/matthew_hostettler_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/423b3123-c1b6-4e2f-92f4-5610130de844,Matt Lehman,Republican,79,lower,Matt,Lehman,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_matthew_lehman_987,http://iga.in.gov/legislative/2019/legislators/legislator_matthew_lehman_987,http://iga.in.gov/legislative/2019/legislators/legislator_matthew_lehman_987;https://api.iga.in.gov/2019/legislators/matthew_lehman_987,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/c66bcc9b-d5e6-478b-b11e-25be7f4e0aaa,Matt Pierce,Democratic,61,lower,Matt,Pierce,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_matthew_pierce_708,http://iga.in.gov/legislative/2019/legislators/legislator_matthew_pierce_708,http://iga.in.gov/legislative/2019/legislators/legislator_matthew_pierce_708;https://api.iga.in.gov/2019/legislators/matthew_pierce_708,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/7fa8b319-d3d7-4612-a0d2-0baf3f0c4382,Melanie Wright,Democratic,35,lower,Melanie,Wright,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_melanie_wright_1,http://iga.in.gov/legislative/2019/legislators/legislator_melanie_wright_1,http://iga.in.gov/legislative/2019/legislators/legislator_melanie_wright_1;https://api.iga.in.gov/2019/legislators/melanie_wright_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/6ffd10c6-9fd6-4378-8841-63ce4ca88764,Michael Crider,Republican,28,upper,Michael,Crider,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_michael_crider_1130,http://iga.in.gov/legislative/2019/legislators/legislator_michael_crider_1130,http://iga.in.gov/legislative/2019/legislators/legislator_michael_crider_1130;https://api.iga.in.gov/2019/legislators/michael_crider_1130,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/344cb784-deed-4671-94f1-0616555296e3,Michael Karickhoff,Republican,30,lower,Michael,Karickhoff,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_michael_karickhoff_1027,http://iga.in.gov/legislative/2019/legislators/legislator_michael_karickhoff_1027,http://iga.in.gov/legislative/2019/legislators/legislator_michael_karickhoff_1027;https://api.iga.in.gov/2019/legislators/michael_karickhoff_1027,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/01bb6149-aa0f-457f-b759-1338b6c8ae5f,Michael Young,Republican,35,upper,Michael,Young,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_r_michael_young_645,http://iga.in.gov/legislative/2019/legislators/legislator_r_michael_young_645,http://iga.in.gov/legislative/2019/legislators/legislator_r_michael_young_645;https://api.iga.in.gov/2019/legislators/r_michael_young_645,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/2ca76c73-5db4-499b-b718-c83294b5f68e,Mike Aylesworth,Republican,11,lower,Mike,Aylesworth,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_mike_aylesworth_1,http://iga.in.gov/legislative/2019/legislators/legislator_mike_aylesworth_1,http://iga.in.gov/legislative/2019/legislators/legislator_mike_aylesworth_1;https://api.iga.in.gov/2019/legislators/mike_aylesworth_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/9569c3da-b86b-4b33-a9ad-8d6174323569,Mike Bohacek,Republican,8,upper,Mike,Bohacek,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_mike_bohacek_1,http://iga.in.gov/legislative/2019/legislators/legislator_mike_bohacek_1,http://iga.in.gov/legislative/2019/legislators/legislator_mike_bohacek_1;https://api.iga.in.gov/2019/legislators/mike_bohacek_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/01cb22d6-e0f5-478e-99b2-801ffbf32d2b,Mike Gaskill,Republican,26,upper,Mike,Gaskill,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_mike_gaskill_1,http://iga.in.gov/legislative/2019/legislators/legislator_mike_gaskill_1,http://iga.in.gov/legislative/2019/legislators/legislator_mike_gaskill_1;https://api.iga.in.gov/2019/legislators/mike_gaskill_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/ed0facaa-4220-4f7d-899f-2bb0d576e9ef,Mike Speedy,Republican,90,lower,Mike,Speedy,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_michael_speedy_1038,http://iga.in.gov/legislative/2019/legislators/legislator_michael_speedy_1038,http://iga.in.gov/legislative/2019/legislators/legislator_michael_speedy_1038;https://api.iga.in.gov/2019/legislators/michael_speedy_1038,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/8dde5c26-4718-45e7-a021-487d7fa6a924,Pat Boy,Democratic,9,lower,Pat,Boy,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_patricia_boy_1,http://iga.in.gov/legislative/2019/legislators/legislator_patricia_boy_1,http://iga.in.gov/legislative/2019/legislators/legislator_patricia_boy_1;https://api.iga.in.gov/2019/legislators/patricia_boy_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/0acb3367-1e1e-404e-89c8-82e3c6754235,Peggy Mayfield,Republican,60,lower,Peggy,Mayfield,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_peggy_mayfield_1121,http://iga.in.gov/legislative/2019/legislators/legislator_peggy_mayfield_1121,http://iga.in.gov/legislative/2019/legislators/legislator_peggy_mayfield_1121;https://api.iga.in.gov/2019/legislators/peggy_mayfield_1121,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/dd9ef5e5-8d91-4241-a31e-d2c4cfa2af02,Philip Boots,Republican,23,upper,Philip,Boots,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_philip_boots_865,http://iga.in.gov/legislative/2019/legislators/legislator_philip_boots_865,http://iga.in.gov/legislative/2019/legislators/legislator_philip_boots_865;https://api.iga.in.gov/2019/legislators/philip_boots_865,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/d1e89034-ef4a-4a10-b16d-16dc617dcdf1,Philip GiaQuinta,Democratic,80,lower,Philip,GiaQuinta,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_philip_giaquinta_879,http://iga.in.gov/legislative/2019/legislators/legislator_philip_giaquinta_879,http://iga.in.gov/legislative/2019/legislators/legislator_philip_giaquinta_879;https://api.iga.in.gov/2019/legislators/philip_giaquinta_879,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/4c9685ab-f2a4-46e0-980a-699bb01d26cf,Ragen Hatcher,Democratic,3,lower,Ragen,Hatcher,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_ragen_hatcher_1,http://iga.in.gov/legislative/2019/legislators/legislator_ragen_hatcher_1,http://iga.in.gov/legislative/2019/legislators/legislator_ragen_hatcher_1;https://api.iga.in.gov/2019/legislators/ragen_hatcher_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/df0cd4fe-e276-4381-9ad2-affd3bffc9e4,Randall Frye,Republican,67,lower,Randall,Frye,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_randall_frye_1039,http://iga.in.gov/legislative/2019/legislators/legislator_randall_frye_1039,http://iga.in.gov/legislative/2019/legislators/legislator_randall_frye_1039;https://api.iga.in.gov/2019/legislators/randall_frye_1039,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/e5238773-c2c9-4caf-9ddf-b2769c5944d1,Randall Head,Republican,18,upper,Randall,Head,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_randall_head_975,http://iga.in.gov/legislative/2019/legislators/legislator_randall_head_975,http://iga.in.gov/legislative/2019/legislators/legislator_randall_head_975;https://api.iga.in.gov/2019/legislators/randall_head_975,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/96c8ce73-904d-45f9-a2e1-cb9c72596e40,Randy Lyness,Republican,68,lower,Randy,Lyness,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_randy_lyness_1,http://iga.in.gov/legislative/2019/legislators/legislator_randy_lyness_1,http://iga.in.gov/legislative/2019/legislators/legislator_randy_lyness_1;https://api.iga.in.gov/2019/legislators/randy_lyness_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/0b243d61-c607-4711-bc54-aecc21281540,Rick Niemeyer,Republican,6,upper,Rick,Niemeyer,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_rick_niemeyer_1109,http://iga.in.gov/legislative/2019/legislators/legislator_rick_niemeyer_1109,http://iga.in.gov/legislative/2019/legislators/legislator_rick_niemeyer_1109;https://api.iga.in.gov/2019/legislators/rick_niemeyer_1109,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9467,,,,,,,,,
ocd-person/03416080-75a4-4eb2-acde-6d59f0967666,Rita Fleming,Democratic,71,lower,Rita,Fleming,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_rita_fleming_1,http://iga.in.gov/legislative/2019/legislators/legislator_rita_fleming_1,http://iga.in.gov/legislative/2019/legislators/legislator_rita_fleming_1;https://api.iga.in.gov/2019/legislators/rita_fleming_1,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9842,,,,,,,,,
ocd-person/3d215bfb-c08a-47f0-91d3-eb114b33c56d,Robert Behning,Republican,91,lower,Robert,Behning,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_robert_behning_187,http://iga.in.gov/legislative/2019/legislators/legislator_robert_behning_187,http://iga.in.gov/legislative/2019/legislators/legislator_robert_behning_187;https://api.iga.in.gov/2019/legislators/robert_behning_187,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/c0e3527e-b990-4190-8ffe-43258158ac58,Robert Cherry,Republican,53,lower,Robert,Cherry,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_robert_cherry_395,http://iga.in.gov/legislative/2019/legislators/legislator_robert_cherry_395,http://iga.in.gov/legislative/2019/legislators/legislator_robert_cherry_395;https://api.iga.in.gov/2019/legislators/robert_cherry_395,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
ocd-person/791928fe-00bb-46bf-9b57-36b7a40e0250,Robert Heaton,Republican,46,lower,Robert,Heaton,,,,,http://iga.in.gov/legislative/2019/portraits/legislator_robert_heaton_1030,http://iga.in.gov/legislative/2019/legislators/legislator_robert_heaton_1030,http://iga.in.gov/legislative/2019/legislators/legislator_robert_heaton_1030;https://api.iga.in.gov/2019/legislators/robert_heaton_1030,"200 W. Washington Street;Indianapolis, IN 46204",,800-382-9841,,,,,,,,,
