id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/27331b48-e198-4de9-ac44-e30509c8c26b,Jerome Moon,Republican,8,lower,Jerome,Moon,,,,,http://www.capitol.tn.gov/house/members/images/h8.jpg,http://www.capitol.tn.gov/house/members/h8.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h8.html,"425 5th Avenue North;Suite 530 Cordell Hull Bldg.;Nashville, TN 37243",Rep.Jerome.Moon@capitol.tn.gov,615-741-5481,615-253-0220,,,,,,,,
ocd-person/379eb12e-35d7-4e26-a6fc-a7e7a6582205,Jerry Sexton,Republican,35,lower,Jerry,Sexton,,,,,http://www.capitol.tn.gov/house/members/images/h35.jpg,http://www.capitol.tn.gov/house/members/h35.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h35.html,"425 5th Avenue North;Suite 514 Cordell Hull Bldg.;Nashville, TN 37243",rep.jerry.sexton@capitol.tn.gov,615-741-2534,615-253-0273,,,,,,,,
ocd-person/108691a2-9f24-41c5-b4c8-606c7cdf036b,Jesse Chism,Democratic,85,lower,Jesse,Chism,,,,,http://www.capitol.tn.gov/house/members/images/h85.jpg,http://www.capitol.tn.gov/house/members/h85.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h85.html,"425 5th Avenue North;Suite 578 Cordell Hull Bldg.;Nashville, TN 37243",rep.jesse.chism@capitol.tn.gov,615-741-6954,615-253-0339,,,,,,,,
ocd-person/ad663c30-8651-4a61-a62c-354e23be7011,Jim Coley,Republican,97,lower,Jim,Coley,,,,,http://www.capitol.tn.gov/house/members/images/h97.jpg,http://www.capitol.tn.gov/house/members/h97.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h97.html,"425 5th Avenue North;Suite 506 Cordell Hull Bldg.;Nashville, TN 37243",rep.jim.coley@capitol.tn.gov,615-741-8201,615-253-0267,,,,,,,,
ocd-person/7a3177a1-118c-48ce-bbb8-17ebb1240e00,"Joe Towns, Jr.",Democratic,84,lower,Joe,Towns,,,,,http://www.capitol.tn.gov/house/members/images/h84.jpg,http://www.capitol.tn.gov/house/members/h84.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h84.html,"425 5th Avenue North;Suite 416 Cordell Hull Bldg.;Nashville, TN 37243",rep.joe.towns@capitol.tn.gov,615-741-2189,615-253-0201,,,,,,,,
ocd-person/fccb09fc-b331-4bba-8b84-fbd4ab3e3227,Joey Hensley,Republican,28,upper,Joey,Hensley,,,,,http://www.capitol.tn.gov/senate/members/images/s28.jpg,http://www.capitol.tn.gov/senate/members/s28.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s28.html,"425 5th Avenue North;Suite 746 Cordell Hull Bldg.;Nashville, TN 37243",sen.joey.hensley@capitol.tn.gov,615-741-3100,615-253-0231,,,,,,,,
ocd-person/ab93d1cd-f6a8-4dd9-a861-071487e805a3,"John B. Holsclaw, Jr.",Republican,4,lower,John,Holsclaw,,,,,http://www.capitol.tn.gov/house/members/images/h4.jpg,http://www.capitol.tn.gov/house/members/h4.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h4.html,"425 5th Avenue North;Suite 432 Cordell Hull Bldg.;Nashville, TN 37243",rep.john.holsclaw@capitol.tn.gov,615-741-7450,615-253-0310,,,,,,,,
ocd-person/d1ead0ef-cc7a-48b3-9fec-0afc8b9d013d,John Crawford,Republican,1,lower,John,Crawford,,,,,http://www.capitol.tn.gov/house/members/images/h1.jpg,http://www.capitol.tn.gov/house/members/h1.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h1.html,"425 5th Avenue North;Suite 550 Cordell Hull Bldg.;Nashville, TN 37243",rep.john.crawford@capitol.tn.gov,615-741-7623,615-253-0272,,,,,,,,
ocd-person/df569fa8-7322-498d-ae50-28afcb5f7f54,"John J. DeBerry, Jr.",Democratic,90,lower,John,DeBerry,,,,,http://www.capitol.tn.gov/house/members/images/h90.jpg,http://www.capitol.tn.gov/house/members/h90.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h90.html,"425 5th Avenue North;Suite 590 Cordell Hull Bldg.;Nashville, TN 37243",rep.john.deberry@capitol.tn.gov,615-741-2239,615-253-0292,,,,,,,,
ocd-person/12b43f56-ed71-4f2e-80a8-35f0965069cd,John Mark Windle,Democratic,41,lower,John,Windle,,,,,http://www.capitol.tn.gov/house/members/images/h41.jpg,http://www.capitol.tn.gov/house/members/h41.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h41.html,"425 5th Avenue North;Suite 570 Cordell Hull Bldg.;Nashville, TN 37243",rep.john.windle@capitol.tn.gov,615-741-1260,615-253-0328,,,,,,,,
ocd-person/bd3237b9-5968-4af2-b036-25a6dc4a304a,John Ragan,Republican,33,lower,John,Ragan,,,,,http://www.capitol.tn.gov/house/members/images/h33.jpg,http://www.capitol.tn.gov/house/members/h33.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h33.html,"425 5th Avenue North;Suite 614 Cordell Hull Bldg.;Nashville, TN 37243",rep.john.ragan@capitol.tn.gov,615-741-4400,615-253-0297,,,,,,,,
ocd-person/87464fca-8690-4e1e-a7aa-499008a9c0b1,John Ray Clemmons,Democratic,55,lower,John,Clemmons,,,,,http://www.capitol.tn.gov/house/members/images/h55.jpg,http://www.capitol.tn.gov/house/members/h55.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h55.html,"425 5th Avenue North;Suite 424 Cordell Hull Bldg.;Nashville, TN 37243",rep.john.ray.clemmons@capitol.tn.gov,615-741-4410,615-253-0202,,,,,,,,
ocd-person/cb6c477c-ceb7-41af-ab96-b03debc1b7e3,John Stevens,Republican,24,upper,John,Stevens,,,,,http://www.capitol.tn.gov/senate/members/images/s24.jpg,http://www.capitol.tn.gov/senate/members/s24.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s24.html,"425 5th Avenue North;Suite 710 Cordell Hull Bldg.;Nashville, TN 37243",sen.john.stevens@capitol.tn.gov,615-741-4576,615-253-0161,,,,,,,,
ocd-person/8aeb3cc6-b0ca-4af6-ae9d-06aca0c6ae14,Johnny Garrett,Republican,45,lower,Johnny,Garrett,,,,,http://www.capitol.tn.gov/house/members/images/h45.jpg,http://www.capitol.tn.gov/house/members/h45.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h45.html,"425 5th Avenue North;Suite 508 Cordell Hull Bldg.;Nashville, TN 37243",rep.johnny.garrett@capitol.tn.gov,615-741-3893,615-253-0350,,,,,,,,
ocd-person/36e97a50-c2e3-42a4-8f2d-97b4f176ddb1,Johnny Shaw,Democratic,80,lower,Johnny,Shaw,,,,,http://www.capitol.tn.gov/house/members/images/h80.jpg,http://www.capitol.tn.gov/house/members/h80.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h80.html,"425 5th Avenue North;Suite 414 Cordell Hull Bldg.;Nashville, TN 37243",rep.johnny.shaw@capitol.tn.gov,615-741-4538,615-253-0356,,,,,,,,
ocd-person/98424377-d7d3-4c6d-b511-b63e4fd548e4,Jon Lundberg,Republican,4,upper,Jon,Lundberg,,,,,http://www.capitol.tn.gov/senate/members/images/s4.jpg,http://www.capitol.tn.gov/senate/members/s4.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s4.html,"425 5th Avenue North;Suite 714 Cordell Hull Bldg.;Nashville, TN 37243",Sen.Jon.Lundberg@Capitol.tn.gov,615-741-5761,,,,,,,,,
ocd-person/34114218-f0eb-4864-8f4a-156c4cc71cdb,Justin Lafferty,Republican,89,lower,Justin,Lafferty,,,,,http://www.capitol.tn.gov/house/members/images/h89.jpg,http://www.capitol.tn.gov/house/members/h89.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h89.html,"425 5th Avenue North;Suite 528 Cordell Hull Bldg.;Nashville, TN 37243",rep.justin.lafferty@capitol.tn.gov,615-741-4110,615-253-0195,,,,,,,,
ocd-person/807f5a72-fe61-460c-86a3-c65a6b9eaca1,Karen D. Camper,Democratic,87,lower,Karen,Camper,,,,,http://www.capitol.tn.gov/house/members/images/h87.jpg,http://www.capitol.tn.gov/house/members/h87.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h87.html,"425 5th Avenue North;Suite 582 Cordell Hull Bldg.;Nashville, TN 37243",rep.karen.camper@capitol.tn.gov,615-741-1898,615-253-0211,,,,,,,,
ocd-person/de16a514-d3e2-422a-aeb5-b202baa6f779,Katrina Robinson,Democratic,33,upper,Katrina,Robinson,,,,,http://www.capitol.tn.gov/senate/members/images/s33.jpg,http://www.capitol.tn.gov/senate/members/s33.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s33.html,"425 5th Avenue North;Suite 766 Cordell Hull Bldg.;Nashville, TN 37243",Sen.Katrina.Robinson@capitol.tn.gov,615-741-2509,615-253-0167,,,,,,,,
ocd-person/51baddf9-a3d9-47c6-81e5-00b6608c6767,Kelly Keisling,Republican,38,lower,Kelly,Keisling,,,,,http://www.capitol.tn.gov/house/members/images/h38.jpg,http://www.capitol.tn.gov/house/members/h38.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h38.html,"425 5th Avenue North;Suite 618 Cordell Hull Bldg.;Nashville, TN 37243",rep.kelly.keisling@capitol.tn.gov,615-741-6852,615-253-0234,,,,,,,,
ocd-person/908edc68-a862-455c-a609-7619977252d1,Ken Yager,Republican,12,upper,Ken,Yager,,,,,http://www.capitol.tn.gov/senate/members/images/s12.jpg,http://www.capitol.tn.gov/senate/members/s12.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s12.html,"425 5th Avenue North;Suite 704 Cordell Hull Bldg.;Nashville, TN 37243",sen.ken.yager@capitol.tn.gov,615-741-1449,615-253-0237,,,,,,,,
ocd-person/b6a4fbf4-4898-410e-8dc2-0acce9bb17de,Kent Calfee,Republican,32,lower,Kent,Calfee,,,,,http://www.capitol.tn.gov/house/members/images/h32.jpg,http://www.capitol.tn.gov/house/members/h32.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h32.html,"425 5th Avenue North;Suite 542 Cordell Hull Bldg.;Nashville, TN 37243",rep.kent.calfee@capitol.tn.gov,615-741-7658,615-253-0163,,,,,,,,
ocd-person/872517bf-9780-44e2-9532-87dfd816ec4c,Kerry Roberts,Republican,25,upper,Kerry,Roberts,,,,,http://www.capitol.tn.gov/senate/members/images/s25.jpg,http://www.capitol.tn.gov/senate/members/s25.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s25.html,"425 5th Avenue North;Suite 772 Cordell Hull Bldg.;Nashville, TN 37243",sen.kerry.roberts@capitol.tn.gov,615-741-4499,615-253-0302,,,,,,,,
ocd-person/6246e527-70a9-4591-bb46-6354c6e11107,Kevin Vaughan,Republican,95,lower,Kevin,Vaughan,,,,,http://www.capitol.tn.gov/house/members/images/h95.jpg,http://www.capitol.tn.gov/house/members/h95.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h95.html,"425 5th Avenue North;Suite 442 Cordell Hull Bldg.;Nashville, TN 37243",rep.kevin.vaughan@capitol.tn.gov,615-741-1866,615-253-0208,,,,,,,,
ocd-person/65b1d39e-414c-46c2-9aca-8cea5b6cba8b,Kirk Haston,Republican,72,lower,Kirk,Haston,,,,,http://www.capitol.tn.gov/house/members/images/h72.jpg,http://www.capitol.tn.gov/house/members/h72.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h72.html,"425 5th Avenue North;Suite 610 Cordell Hull Bldg.;Nashville, TN 37243",rep.kirk.haston@capitol.tn.gov,615-741-0750,615-253-0213,,,,,,,,
ocd-person/3e7acb18-4b9e-45d5-9787-dbce0f1959d8,Larry J. Miller,Democratic,88,lower,Larry,Miller,,,,,http://www.capitol.tn.gov/house/members/images/h88.jpg,http://www.capitol.tn.gov/house/members/h88.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h88.html,"425 5th Avenue North;Suite 668 Cordell Hull Bldg.;Nashville, TN 37243",rep.larry.miller@capitol.tn.gov,615-741-4453,615-253-0329,,,,,,,,
ocd-person/44fda210-d5be-4785-ae5e-0072b4111a67,London Lamar,Democratic,91,lower,London,Lamar,,,,,http://www.capitol.tn.gov/house/members/images/h91.jpg,http://www.capitol.tn.gov/house/members/h91.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h91.html,"425 5th Avenue North;Suite 660 Cordell Hull Bldg.;Nashville, TN 37243",rep.london.lamar@capitol.tn.gov,615-741-3830,615-253-0335,,,,,,,,
ocd-person/df1bd786-8e1a-4c9d-bd7a-bf8250213dc3,Lowell Russell,Republican,21,lower,Lowell,Russell,,,,,http://www.capitol.tn.gov/house/members/images/h21.jpg,http://www.capitol.tn.gov/house/members/h21.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h21.html,"425 5th Avenue North;Suite 634 Cordell Hull Bldg.;Nashville, TN 37243",rep.lowell.russell@capitol.tn.gov,615-741-3736,615-253-0312,,,,,,,,
ocd-person/a8461189-9673-4d76-a01d-fa7dddc33a28,Mark Cochran,Republican,23,lower,Mark,Cochran,,,,,http://www.capitol.tn.gov/house/members/images/h23.jpg,http://www.capitol.tn.gov/house/members/h23.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h23.html,"425 5th Avenue North;Suite 636 Cordell Hull Bldg.;Nashville, TN 37243",rep.mark.cochran@capitol.tn.gov,615-741-1725,615-253-0309,,,,,,,,
ocd-person/2de97693-b1b9-4f56-a71c-a7dd5b47bf98,Mark Green,Republican,22,upper,Mark,Green,,,,,http://www.capitol.tn.gov/senate/members/images/s22.jpg,http://www.capitol.tn.gov/senate/members/s22.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s22.html,"425 5th Avenue North;Suite 748 Cordell Hull Bldg.;Nashville, TN 37243",sen.mark.green@capitol.tn.gov,615-741-2374,615-253-0193,,,,,,,,
ocd-person/a2218a6b-5f08-40e7-87db-02c604e555da,Mark Hall,Republican,24,lower,Mark,Hall,,,,,http://www.capitol.tn.gov/house/members/images/h24.jpg,http://www.capitol.tn.gov/house/members/h24.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h24.html,"425 5th Avenue North;Suite 534 Cordell Hull Bldg.;Nashville, TN 37243",rep.mark.hall@capitol.tn.gov,615-741-1350,615-253-0346,,,,,,,,
ocd-person/47dee87e-231d-4c39-b0a2-6905a85ddbf8,Mark Pody,Republican,17,upper,Mark,Pody,,,,,http://www.capitol.tn.gov/senate/members/images/s17.jpg,http://www.capitol.tn.gov/senate/members/s17.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s17.html,"425 5th Avenue North;Suite 754 Cordell Hull Bldg.;Nashville, TN 37243",sen.mark.pody@capitol.tn.gov,615-741-2421,615-253-0205,,,,,,,,
ocd-person/8765a8d9-17ac-4a88-90e3-ef1f7d1b4e61,Mark White,Republican,83,lower,Mark,White,,,,,http://www.capitol.tn.gov/house/members/images/h83.jpg,http://www.capitol.tn.gov/house/members/h83.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h83.html,"425 5th Avenue North;Suite 502 Cordell Hull Bldg.;Nashville, TN 37243",rep.mark.white@capitol.tn.gov,615-741-4415,615-253-0349,,,,,,,,
ocd-person/6f81db7b-25d2-4ddd-9c14-a2abb951e1ff,Martin Daniel,Republican,18,lower,Martin,Daniel,,,,,http://www.capitol.tn.gov/house/members/images/h18.jpg,http://www.capitol.tn.gov/house/members/h18.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h18.html,"425 5th Avenue North;Suite 524 Cordell Hull Bldg.;Nashville, TN 37243",rep.martin.daniel@capitol.tn.gov,615-741-2287,615-253-0348,,,,,,,,
ocd-person/ec8815da-568a-436a-88ed-1e9da240fe80,Mary Littleton,Republican,78,lower,Mary,Littleton,,,,,http://www.capitol.tn.gov/house/members/images/h78.jpg,http://www.capitol.tn.gov/house/members/h78.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h78.html,"425 5th Avenue North;Suite 522 Cordell Hull Bldg.;Nashville, TN 37243",rep.mary.littleton@capitol.tn.gov,615-741-7477,615-253-0279,,,,,,,,
ocd-person/e8496210-7a43-4b7a-ae27-94ac55ee0ebf,Matthew Hill,Republican,7,lower,Matthew,Hill,,,,,http://www.capitol.tn.gov/house/members/images/h7.jpg,http://www.capitol.tn.gov/house/members/h7.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h7.html,"425 5th Avenue North;Suite 564 Cordell Hull Bldg.;Nashville, TN 37243",rep.matthew.hill@capitol.tn.gov,615-741-2251,615-253-0299,,,,,,,,
ocd-person/acb14572-da00-4da5-b0ed-db9ef21a5984,Michael G. Curcio,Republican,69,lower,Michael,Curcio,,,,,http://www.capitol.tn.gov/house/members/images/h69.jpg,http://www.capitol.tn.gov/house/members/h69.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h69.html,"425 5th Avenue North;Suite 652 Cordell Hull Bldg.;Nashville, TN 37243",rep.michael.curcio@capitol.tn.gov,615-741-3513,615-253-0244,,,,,,,,
ocd-person/702a7ebc-9b63-429e-8225-6b5197926466,Mike Bell,Republican,9,upper,Mike,Bell,,,,,http://www.capitol.tn.gov/senate/members/images/s9.jpg,http://www.capitol.tn.gov/senate/members/s9.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s9.html,"425 5th Avenue North;Suite 730 Cordell Hull Bldg.;Nashville, TN 37243",sen.mike.bell@capitol.tn.gov,615-741-1946,615-253-0374,,,,,,,,
ocd-person/658394cc-2b8c-4a61-8d2c-33e3aa5620f9,Mike Carter,Republican,29,lower,Mike,Carter,,,,,http://www.capitol.tn.gov/house/members/images/h29.jpg,http://www.capitol.tn.gov/house/members/h29.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h29.html,"425 5th Avenue North;Suite 632 Cordell Hull Bldg.;Nashville, TN 37243",rep.mike.carter@capitol.tn.gov,615-741-3025,615-253-0241,,,,,,,,
ocd-person/092dd5d6-fb25-494c-ad16-78f0034df92f,Mike Sparks,Republican,49,lower,Mike,Sparks,,,,,http://www.capitol.tn.gov/house/members/images/h49.jpg,http://www.capitol.tn.gov/house/members/h49.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h49.html,"425 5th Avenue North;Suite 440 Cordell Hull Bldg.;Nashville, TN 37243",rep.mike.sparks@capitol.tn.gov,615-741-6829,615-253-0332,,,,,,,,
ocd-person/746f4745-2831-4784-b0a8-58c285f5ba9f,Mike Stewart,Democratic,52,lower,Mike,Stewart,,,,,http://www.capitol.tn.gov/house/members/images/h52.jpg,http://www.capitol.tn.gov/house/members/h52.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h52.html,"425 5th Avenue North;Suite 662 Cordell Hull Bldg.;Nashville, TN 37243",rep.mike.stewart@capitol.tn.gov,615-741-2184,615-253-0181,,,,,,,,
ocd-person/2670b6b7-f648-454d-a70e-bd84792d304d,Pat Marsh,Republican,62,lower,Pat,Marsh,,,,,http://www.capitol.tn.gov/house/members/images/h62.jpg,http://www.capitol.tn.gov/house/members/h62.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h62.html,"425 5th Avenue North;Suite 540 Cordell Hull Bldg.;Nashville, TN 37243",rep.pat.marsh@capitol.tn.gov,615-741-6824,615-253-0344,,,,,,,,
ocd-person/dc0002aa-08b6-48b0-84b4-3352065cb7c9,Patsy Hazlewood,Republican,27,lower,Patsy,Hazlewood,,,,,http://www.capitol.tn.gov/house/members/images/h27.jpg,http://www.capitol.tn.gov/house/members/h27.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h27.html,"425 5th Avenue North;Suite 544 Cordell Hull Bldg.;Nashville, TN 37243",rep.patsy.hazlewood@capitol.tn.gov,615-741-2746,615-253-0304,,,,,,,,
ocd-person/8e49fca4-e0d8-4273-adab-265632163d86,Paul Bailey,Republican,15,upper,Paul,Bailey,,,,,http://www.capitol.tn.gov/senate/members/images/s15.jpg,http://www.capitol.tn.gov/senate/members/s15.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s15.html,"425 5th Avenue North;Suite 736 Cordell Hull Bldg.;Nashville, TN 37243",sen.paul.bailey@capitol.tn.gov,615-741-3978,615-253-0381,,,,,,,,
ocd-person/1793564f-19a5-4ac9-91c3-7cbb47843c2b,Paul Rose,Republican,32,upper,Paul,Rose,,,,,http://www.capitol.tn.gov/senate/members/images/s32.jpg,http://www.capitol.tn.gov/senate/members/s32.html,http://www.capitol.tn.gov/senate/members/s32.html,"425 5th Avenue North;Suite 734 Cordell Hull Bldg.;Nashville, TN 37243",sen.paul.bailey@capitol.tn.gov,615-741-1967,615-253-0194,,,,,,,,
ocd-person/3c4af105-7b55-4c00-af88-af574ea05493,Paul Sherrell,Republican,43,lower,Paul,Sherrell,,,,,http://www.capitol.tn.gov/house/members/images/h43.jpg,http://www.capitol.tn.gov/house/members/h43.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h43.html,"425 5th Avenue North;Suite 408 Cordell Hull Bldg.;Nashville, TN 37243",rep.paul.sherrell@capitol.tn.gov,615-741-1963,615-253-0207,,,,,,,,
ocd-person/e00c236d-6153-4618-96f8-12e6a1d639aa,Randy McNally,Republican,5,upper,Randy,McNally,,,,,http://www.capitol.tn.gov/senate/members/images/s5.jpg,http://www.capitol.tn.gov/senate/members/s5.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s5.html,"425 5th Avenue North;Suite 700 Cordell Hull Bldg.;Nashville, TN 37243",lt.gov.randy.mcnally@capitol.tn.gov,615-741-6806,615-253-0285,,,,,,,,
ocd-person/9c949092-7bff-4859-bea7-46d9c37ed513,Raumesh Akbari,Democratic,29,upper,Raumesh,Akbari,,,,,http://www.capitol.tn.gov/senate/members/images/s29.jpg,http://www.capitol.tn.gov/senate/members/s29.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s29.html,"425 5th Avenue North;Suite 762 Cordell Hull Bldg.;Nashville, TN 37243",Sen.Raumesh.Akbari@capitol.tn.gov,615-741-1767,615-253-0357,,,,,,,,
ocd-person/785aed65-3e87-42fe-8e71-307ce08f44ae,Rep. Antonio Parkinson,Democratic,98,lower,Antonio,Parkinson,,,,,http://www.capitol.tn.gov/house/members/images/h98.jpg,http://www.capitol.tn.gov/house/members/h98.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h98.html,"425 5th Avenue North;Suite 422 Cordell Hull Bldg.;Nashville, TN 37243",rep.antonio.parkinson@capitol.tn.gov,615-741-4575,615-253-0347,,,,,,,,
ocd-person/9d744074-d7ae-4004-8912-bae320633c46,Richard Briggs,Republican,7,upper,Richard,Briggs,,,,,http://www.capitol.tn.gov/senate/members/images/s7.jpg,http://www.capitol.tn.gov/senate/members/s7.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s7.html,"425 5th Avenue North;Suite 770 Cordell Hull Bldg.;Nashville, TN 37243",sen.richard.briggs@capitol.tn.gov,615-741-1766,615-253-0199,,,,,,,,
ocd-person/c79fb980-4ee3-40ce-9737-62e369c61fe0,Rick Eldridge,Republican,10,lower,Rick,Eldridge,,,,,http://www.capitol.tn.gov/house/members/images/h10.jpg,http://www.capitol.tn.gov/house/members/h10.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h10.html,"425 5th Avenue North;Suite 434 Cordell Hull Bldg.;Nashville, TN 37243",rep.rick.eldridge@capitol.tn.gov,615-741-6877,615-253-0182,,,,,,,,
ocd-person/3c9286a2-e46c-417d-8296-931fe74e53f8,Rick Staples,Democratic,15,lower,Rick,Staples,,,,,http://www.capitol.tn.gov/house/members/images/h15.jpg,http://www.capitol.tn.gov/house/members/h15.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h15.html,"425 5th Avenue North;Suite 592 Cordell Hull Bldg.;Nashville, TN 37243",rep.rick.staples@capitol.tn.gov,615-741-0768,615-253-0316,,,,,,,,
ocd-person/352c9438-85b1-4805-accc-9e8324229a30,Rick Tillis,Republican,92,lower,Rick,Tillis,,,,,http://www.capitol.tn.gov/house/members/images/h92.jpg,http://www.capitol.tn.gov/house/members/h92.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h92.html,"425 5th Avenue North;Suite 518 Cordell Hull Bldg.;Nashville, TN 37243",rep.rick.tillis@capitol.tn.gov,615-741-4170,615-253-0274,,,,,,,,
ocd-person/00fd09ac-7220-4433-9503-28c2d20325bc,Robin Smith,Republican,26,lower,Robin,Smith,,,,,http://www.capitol.tn.gov/house/members/images/h26.jpg,http://www.capitol.tn.gov/house/members/h26.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h26.html,"425 5th Avenue North;Suite 516 Cordell Hull Bldg.;Nashville, TN 37243",rep.robin.smith@capitol.tn.gov,615-741-2548,615-253-0305,,,,,,,,
ocd-person/e7a2a416-0d33-4d78-8ee5-cf79628df4bd,Ron M. Gant,Republican,94,lower,Ron,Gant,,,,,http://www.capitol.tn.gov/house/members/images/h94.jpg,http://www.capitol.tn.gov/house/members/h94.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h94.html,"425 5th Avenue North;Suite 608 Cordell Hull Bldg.;Nashville, TN 37243",rep.ron.gant@capitol.tn.gov,615-741-6890,615-253-0380,,,,,,,,
ocd-person/7429d345-6ad7-421c-936b-3ef9755c6d1f,Ron Travis,Republican,31,lower,Ron,Travis,,,,,http://www.capitol.tn.gov/house/members/images/h31.jpg,http://www.capitol.tn.gov/house/members/h31.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h31.html,"425 5th Avenue North;Suite 616 Cordell Hull Bldg.;Nashville, TN 37243",rep.ron.travis@capitol.tn.gov,615-741-1450,615-253-0262,,,,,,,,
ocd-person/271c14e0-433b-42ce-91c5-c01ad5ccfc41,Rush Bricken,Republican,47,lower,Rush,Bricken,,,,,http://www.capitol.tn.gov/house/members/images/h47.jpg,http://www.capitol.tn.gov/house/members/h47.html,http://www.capitol.tn.gov/house/members/;http://www.capitol.tn.gov/house/members/h47.html,"425 5th Avenue North;Suite 594 Cordell Hull Bldg.;Nashville, TN 37243",rep.rush.bricken@capitol.tn.gov,615-741-7448,615-253-0226,,,,,,,,
ocd-person/b8b305e5-ff02-4f8d-8ef1-61a4a7ecf54a,Rusty Crowe,Republican,3,upper,Rusty,Crowe,,,,,http://www.capitol.tn.gov/senate/members/images/s3.jpg,http://www.capitol.tn.gov/senate/members/s3.html,http://www.capitol.tn.gov/senate/members/;http://www.capitol.tn.gov/senate/members/s3.html,"425 5th Avenue North;Suite 720 Cordell Hull Bldg.;Nashville, TN 37243",sen.rusty.crowe@capitol.tn.gov,615-741-2468,615-253-0359,,,,,,,,
