id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/ed70bb55-696f-42ed-a8e4-ffbef69a4f1c,Lois Court,Democratic,31,upper,Lois,Court,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_court-co-17.jpg?itok=AMnu1UYs,http://leg.colorado.gov/legislators/lois-court,http://leg.colorado.gov/legislators/lois-court;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",lois.court.senate@state.co.us,303-866-4861,,,,,,,,,
ocd-person/4b7843aa-1ab0-40f9-9ef0-2837daa9fbed,Lois Landgraf,Republican,21,lower,Lois,Landgraf,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_landgraf-c-17.jpg?itok=YSoCYGeD,http://leg.colorado.gov/legislators/lois-landgraf,http://leg.colorado.gov/legislators/lois-landgraf;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",lois.landgraf.house@state.co.us,303-866-2946,,,,,,,,,
ocd-person/64ab88db-3baa-4d4c-85e6-bf395a6b8bbf,Lori Saine,Republican,63,lower,Lori,Saine,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_saine-co-15.jpg?itok=FGkSOUdd,http://leg.colorado.gov/legislators/lori-saine,http://leg.colorado.gov/legislators/lori-saine;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",lori.saine.house@state.co.us,303-866-2906,,,,,,,,,
ocd-person/c0cfa7d3-2c5e-4b68-8692-2e1b6f1b3372,Marc Catlin,Republican,58,lower,Marc,Catlin,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_catlin-co-17.jpg?itok=NZPcI6iS,http://leg.colorado.gov/legislators/marc-catlin,http://leg.colorado.gov/legislators/marc-catlin;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",marc.catlin.house@state.co.us,303-866-2955,,,,,,,,,
ocd-person/5dbb7ac2-a4c8-42b8-bfb1-1b012737fa74,Marc Snyder,Democratic,18,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_snyder-marc.jpg?itok=Q30DJpdP,http://leg.colorado.gov/legislators/marc-snyder,http://leg.colorado.gov/legislators/marc-snyder;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",marc.snyder.house@state.co.us,303-866-2932,,,,,,,,,
ocd-person/b4002b84-79a0-481a-94a8-00136c2dabb6,Mark Baisley,Republican,39,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_baisley-mark.jpg?itok=pi04-vXf,http://leg.colorado.gov/legislators/mark-baisley,http://leg.colorado.gov/legislators/mark-baisley;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",mark.baisley.house@state.co.us,303-866-2935,,,,,,,,,
ocd-person/addfd1da-9ebe-4806-ac1b-cb46b28746af,Matt Gray,Democratic,33,lower,Matt,Gray,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_gray-co-17.jpg?itok=U5d2RHq1,http://leg.colorado.gov/legislators/matt-gray,http://leg.colorado.gov/legislators/matt-gray;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",matt@matthewgray.us,303-866-4667,,,,,,,,,
ocd-person/9e529237-916b-407c-a60e-abd8e0708329,Matt Soper,Republican,54,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_soper-matt.jpg?itok=y9R4da5D,http://leg.colorado.gov/legislators/matt-soper,http://leg.colorado.gov/legislators/matt-soper;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",matthew.soper.house@state.co.us,303-866-2583,,,,,,,,,
ocd-person/8e6bc6cb-fe7e-4640-a938-eb32536e95c5,Meg Froelich,Democratic,3,lower,Meg,Froelich,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_h_froelich.jpg?itok=3wKkR-Wa,http://leg.colorado.gov/legislators/meg-froelich,http://leg.colorado.gov/legislators/meg-froelich;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",meg.froelich.house@state.co.us,303-866-2921,,,,,,,,,
ocd-person/faac1f1b-7c09-4ea2-905c-fd90f7fd0d2f,Mike Foote,Democratic,17,upper,Mike,Foote,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_foote-co-17.jpg?itok=6GMfDFaJ,http://leg.colorado.gov/legislators/mike-foote,http://leg.colorado.gov/legislators/mike-foote;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",mike.foote.senate@state.co.us,303-866-5291,,,,,,,,,
ocd-person/b680cb39-442c-4dd2-81bd-88696cfe9df2,Mike Weissman,Democratic,36,lower,Mike,Weissman,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_weissman-co-17.jpg?itok=2lKrp8YF,http://leg.colorado.gov/legislators/mike-weissman,http://leg.colorado.gov/legislators/mike-weissman;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",mike.weissman.house@state.co.us,303-866-2942,,,,,,,,,
ocd-person/d8b6809c-61d9-4ea3-b21b-c846051468c2,Monica Duran,Democratic,24,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rep_duran.jpg?itok=gY1fEyEf,http://leg.colorado.gov/legislators/monica-duran,http://leg.colorado.gov/legislators/monica-duran;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",monica.duran.house@state.co.us,303-866-5522,,,,,,,,,
ocd-person/940d7d25-bd6c-42c2-8ee2-8952c4494b11,Nancy Todd,Democratic,28,upper,Nancy,Todd,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_todd-co-17.jpg?itok=SdyV5t9P,http://leg.colorado.gov/legislators/nancy-todd,http://leg.colorado.gov/legislators/nancy-todd;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",nancy.todd.senate@state.co.us,303-866-3432,,,,,,,,,
ocd-person/3529913e-f34f-49e1-ae2b-79e26a5c48d0,Owen Hill,Republican,10,upper,Owen,Hill,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_hill-co-17.jpg?itok=OALJBRcR,http://leg.colorado.gov/legislators/owen-hill,http://leg.colorado.gov/legislators/owen-hill;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",owen.hill.senate@state.co.us,303-866-2737,,,,,,,,,
ocd-person/3e67bde9-4588-42ad-b3e7-2b243e14ab73,Patrick Neville,Republican,45,lower,Patrick,Neville,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_nevillep-co-17.jpg?itok=dPbDUimB,http://leg.colorado.gov/legislators/patrick-neville,http://leg.colorado.gov/legislators/patrick-neville;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",patrick.neville.house@state.co.us,303-866-5523,,,,,,,,,
ocd-person/a58d77ac-807b-456e-8584-e4e08e98bf61,Paul Lundeen,Republican,9,upper,Paul,Lundeen,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_lundeen-paul.jpg?itok=VhKMGnGf,http://leg.colorado.gov/legislators/paul-lundeen,http://leg.colorado.gov/legislators/paul-lundeen;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",paul.lundeen.senate@state.co.us,303-866-4835,,,,,,,,,
ocd-person/66fda760-b19d-4627-97c0-77014f0d2f16,Perry Buck,Republican,49,lower,Perry,Buck,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_buck-co-17.jpg?itok=j2vTDJiW,http://leg.colorado.gov/legislators/perry-buck,http://leg.colorado.gov/legislators/perry-buck;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",perrybuck49@gmail.com,303-866-2907,,,,,,,,,
ocd-person/221d86f6-e78f-4381-8826-e48451a8a97f,Perry Will,Republican,57,lower,Perry,Will,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_repperrywill.jpeg?itok=rmOr0Jcp,http://leg.colorado.gov/legislators/perry-will,http://leg.colorado.gov/legislators/perry-will;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",,303-866-2949,,,,,,,,,
ocd-person/0ef5d45b-ae38-4dd8-b04a-c4bc653eaa0c,Pete Lee,Democratic,11,upper,Pete,Lee,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_lee-pete.jpg?itok=j5BU2bAW,http://leg.colorado.gov/legislators/pete-lee,http://leg.colorado.gov/legislators/pete-lee;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",pete.lee.senate@state.co.us,303-866-6364,,,,,,,,,
ocd-person/f7486270-9e45-4213-9520-aa7150e34baa,Rachel Zenzinger,Democratic,19,upper,Rachel,Zenzinger,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_zenzinger-co-17.jpg?itok=FDhyftu8,http://leg.colorado.gov/legislators/rachel-zenzinger,http://leg.colorado.gov/legislators/rachel-zenzinger;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",senatorrachelz@gmail.com,303-866-4840,,,,,,,,,
ocd-person/01d42abe-6bf4-4e30-b58c-a52a29b8c809,Ray Scott,Republican,7,upper,Ray,Scott,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_scott-co-17.jpg?itok=WWvnwDf9,http://leg.colorado.gov/legislators/ray-scott,http://leg.colorado.gov/legislators/ray-scott;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",ray.scott.senate@state.co.us,303-866-3077,,,,,,,,,
ocd-person/654b2a04-55a4-4158-b45f-2aefdef39a1c,Rhonda Fields,Democratic,29,upper,Rhonda,Fields,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_fields-co-17.jpg?itok=dDcR0ODr,http://leg.colorado.gov/legislators/rhonda-fields,http://leg.colorado.gov/legislators/rhonda-fields;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",rhonda.fields.senate@state.co.us,303-866-4879,,,,,,,,,
ocd-person/432eff55-4ac6-4d34-b663-9ebe58a77d97,Rob Woodward,Republican,15,upper,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_woodward-rob.jpg?itok=iTs1kjgy,http://leg.colorado.gov/legislators/rob-woodward,http://leg.colorado.gov/legislators/rob-woodward;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",rob.woodward.senate@state.co.us,303-866-4853,,,,,,,,,
ocd-person/ab377224-ab70-4c20-a535-baa429520e7c,Robert Rodriguez,Democratic,32,upper,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rodriguez-robert.jpg?itok=Bz3sKr8l,http://leg.colorado.gov/legislators/robert-rodriguez,http://leg.colorado.gov/legislators/robert-rodriguez;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",robert.rodriguez.senate@state.co.us,303-866-4852,,,,,,,,,
ocd-person/83c67daa-76c0-4df9-b9c2-665e4571c626,Rochelle Galindo,Democratic,50,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_galindo-rochelle.jpg?itok=OygrkFzJ,http://leg.colorado.gov/legislators/rochelle-galindo,http://leg.colorado.gov/legislators/rochelle-galindo;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",rochelle.galindo.house@state.co.us,303-866-2929,,,,,,,,,
ocd-person/134e76cb-3f07-48cf-8bee-580e00786b82,Rod Bockenfeld,Republican,56,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rep-electrobbockenfeld.jpg?itok=Ck3EuS6m,http://leg.colorado.gov/legislators/rod-bockenfeld,http://leg.colorado.gov/legislators/rod-bockenfeld;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",rod.bockenfeld.house@state.co.us,303-866-2912,,,,,,,,,
ocd-person/45cd06eb-9967-4468-9e4e-677549e7638d,Rod Pelton,Republican,65,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_pelton-rod.jpg?itok=C5rGypcT,http://leg.colorado.gov/legislators/rod-pelton,http://leg.colorado.gov/legislators/rod-pelton;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",rod.pelton.house@state.co.us,303-866-3706,,,,,,,,,
ocd-person/c8bf4dd0-6d70-4585-a699-fed72b1ed9aa,Serena Gonzales-Gutierrez,Democratic,4,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rep-electgonzales-gutierrez.jpg?itok=PmfLKiA-,http://leg.colorado.gov/legislators/serena-gonzales-gutierrez,http://leg.colorado.gov/legislators/serena-gonzales-gutierrez;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",serena.gonzales-gutierrez.house@state.co.us,303-866-2954,,,,,,,,,
ocd-person/530a13be-91ef-448e-b874-ae4df7e776e4,Shane Sandridge,Republican,14,lower,Shane,Sandridge,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_ssandridge.jpg?itok=7SzglrD3,http://leg.colorado.gov/legislators/shane-sandridge,http://leg.colorado.gov/legislators/shane-sandridge;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",shane.sandridge.house@state.co.us,303-866-2965,,,,,,,,,
ocd-person/308dfb14-bd0d-4e11-b86b-384960e3152c,Shannon Bird,Democratic,35,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_bird-shannon.jpg?itok=7G6-P06u,http://leg.colorado.gov/legislators/shannon-bird,http://leg.colorado.gov/legislators/shannon-bird;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",Shannon.bird.house@state.co.us,303-866-2843,,,,,,,,,
ocd-person/7641b446-38a9-4444-bbf1-536662a85e14,Sonya Jaquez Lewis,Democratic,12,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_jaquez-lewis-sonya.jpg?itok=BtVIkvXw,http://leg.colorado.gov/legislators/sonya-jaquez-lewis,http://leg.colorado.gov/legislators/sonya-jaquez-lewis;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",sonya.jaquez.lewis.house@state.co.us,303-866-2920,,,,,,,,,
ocd-person/cda35383-f5af-40b7-ab1f-41798fe6444e,Stephen Fenberg,Democratic,18,upper,Stephen,Fenberg,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_fenberg-co-17.jpg?itok=XlpRxR2c,http://leg.colorado.gov/legislators/stephen-fenberg,http://leg.colorado.gov/legislators/stephen-fenberg;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",stephen.fenberg.senate@state.co.us,303-866-4872,,,,,,,,,
ocd-person/48bbfb96-0ba9-40d8-a589-6086f51e7792,Stephen Humphrey,Republican,48,lower,Stephen,Humphrey,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_humphrey-co-17.jpg?itok=872aaKBL,http://leg.colorado.gov/legislators/stephen-humphrey,http://leg.colorado.gov/legislators/stephen-humphrey;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",rephumphrey48@yahoo.com,303-866-2943,,,,,,,,,
ocd-person/8a101153-85fa-41f3-a839-a21e31998dce,Susan Beckman,Republican,38,lower,Susan,Beckman,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_beckman-co-17.jpg?itok=9y9xu9oj,http://leg.colorado.gov/legislators/susan-beckman,http://leg.colorado.gov/legislators/susan-beckman;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",susan.beckman.house@state.co.us,303-866-2953,,,,,,,,,
ocd-person/9133797a-3bc2-4537-be65-435396e302ef,Susan Lontine,Democratic,1,lower,Susan,Lontine,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_lontine-co-17.jpg?itok=qFM8KpIH,http://leg.colorado.gov/legislators/susan-lontine,http://leg.colorado.gov/legislators/susan-lontine;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",susan.lontine.house@state.co.us,303-866-2966,,,,,,,,,
ocd-person/489b3afa-1e08-40f4-918a-f01c186b6f73,Tammy Story,Democratic,16,upper,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_story-tammy.jpg?itok=fMomkSY8,http://leg.colorado.gov/legislators/tammy-story,http://leg.colorado.gov/legislators/tammy-story;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",tammy.story.senate@state.co.us,303-866-4873,,,,,,,,,
ocd-person/7a1e7a37-b136-44e5-b7bc-06c7c1dda059,Terri Carver,Republican,20,lower,Terri,Carver,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_h_carver.jpg?itok=tiMuZ4xd,http://leg.colorado.gov/legislators/terri-carver,http://leg.colorado.gov/legislators/terri-carver;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",terri.carver.house@state.co.us,303-866-2191,,,,,,,,,
ocd-person/01e212e2-800b-4835-aa39-f2ad26f9aa88,Tim Geitner,Republican,19,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_geitner-tim.jpg?itok=5Y98lOgJ,http://leg.colorado.gov/legislators/tim-geitner,http://leg.colorado.gov/legislators/tim-geitner;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",tim.geitner.house@state.co.us,303-866-2924,,,,,,,,,
ocd-person/7a09a2fa-0249-4751-8dd1-caa100395438,Tom Sullivan,Democratic,37,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_sullivan-tom.jpg?itok=3A07JUpR,http://leg.colorado.gov/legislators/tom-sullivan,http://leg.colorado.gov/legislators/tom-sullivan;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",tom.sullivan.house@state.co.us,303-866-5510,,,,,,,,,
ocd-person/a7c5f656-26d8-4ad1-bef4-24bb2d667964,Tony Exum,Democratic,17,lower,Tony,Exum,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_exum-co-17.jpg?itok=onY8_jiO,http://leg.colorado.gov/legislators/tony-exum-sr,http://leg.colorado.gov/legislators/tony-exum-sr;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",tony.exum.house@state.co.us,303-866-3069,,,,,,,,,
ocd-person/5814c9b6-03ec-48f2-967f-364414113fda,Tracy Kraft-Tharp,Democratic,29,lower,Tracy,Kraft-Tharp,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_rsz_kraft-tharp-c-17.jpg?itok=9yIqRTQt,http://leg.colorado.gov/legislators/tracy-kraft-tharp,http://leg.colorado.gov/legislators/tracy-kraft-tharp;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",reptracy29@gmail.com,303-866-2950,,,,,,,,,
ocd-person/039a3a92-b143-46ba-9cbd-7a77a55b48c7,Vicki Marble,Republican,23,upper,Vicki,Marble,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_s-marble%2C%20vicki.jpg?itok=NPxGWEkQ,http://leg.colorado.gov/legislators/vicki-marble,http://leg.colorado.gov/legislators/vicki-marble;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 346;Denver, CO 80203",vicki.marble.senate@state.co.us,303-866-4876,,,,,,,,,
ocd-person/6621e7c8-485c-467a-98a9-4f2ba1cebcb2,Yadira Caraveo,Democratic,31,lower,,,,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2019a_caraveo-yadira.jpg?itok=L_5aW8N4,http://leg.colorado.gov/legislators/yadira-caraveo,http://leg.colorado.gov/legislators/yadira-caraveo;http://leg.colorado.gov/legislators,"200 E. Colfax;RM 307;Denver, CO 80203",yadira.caraveo.house@state.co.us,303-866-2918,,,,,,,,,
